   Time             I(L0)             V0              
 8.482000000E-003  3.355170005E+001  4.824677453E+001 
 8.483000000E-003  3.414822444E+001  4.825661149E+001 
 8.484000000E-003  3.474458888E+001  4.834155144E+001 
 8.485000000E-003  3.534055125E+001  4.849486152E+001 
 8.486000000E-003  3.593589120E+001  4.871037976E+001 
 8.487000000E-003  3.653040830E+001  4.898246689E+001 
 8.488000000E-003  3.712392034E+001  4.930596212E+001 
 8.489000000E-003  3.763198371E+001  4.968536445E+001 
 8.490000000E-003  3.746342411E+001  5.002474901E+001 
 8.491000000E-003  3.729408168E+001  5.032556795E+001 
 8.492000000E-003  3.712380577E+001  5.057793052E+001 
 8.493000000E-003  3.695275281E+001  5.078604873E+001 
 8.494000000E-003  3.678106561E+001  5.095377805E+001 
 8.495000000E-003  3.660887453E+001  5.108464753E+001 
 8.496000000E-003  3.643629851E+001  5.118188744E+001 
 8.497000000E-003  3.626344609E+001  5.124845446E+001 
 8.498000000E-003  3.609041619E+001  5.128705485E+001 
 8.499000000E-003  3.591729904E+001  5.130016559E+001 
 8.500000000E-003  3.574417684E+001  5.129005375E+001 
 8.501000000E-003  3.557112445E+001  5.125879426E+001 
 8.502000000E-003  3.539821006E+001  5.120828615E+001 
 8.503000000E-003  3.522549568E+001  5.114026737E+001 
 8.504000000E-003  3.505303774E+001  5.105632847E+001 
 8.505000000E-003  3.488088751E+001  5.095792499E+001 
 8.506000000E-003  3.470909155E+001  5.084638895E+001 
 8.507000000E-003  3.453769214E+001  5.072293922E+001 
 8.508000000E-003  3.436672760E+001  5.058869113E+001 
 8.509000000E-003  3.419623266E+001  5.044466519E+001 
 8.510000000E-003  3.402623873E+001  5.029179514E+001 
 8.511000000E-003  3.385677423E+001  5.013093525E+001 
 8.512000000E-003  3.368786479E+001  4.996286708E+001 
 8.513000000E-003  3.351953356E+001  4.978830559E+001 
 8.514000000E-003  3.335180132E+001  4.960790477E+001 
 8.515000000E-003  3.318468679E+001  4.942226282E+001 
 8.516000000E-003  3.301820673E+001  4.923192688E+001 
 8.517000000E-003  3.285237613E+001  4.903739728E+001 
 8.518000000E-003  3.268720838E+001  4.883913157E+001 
 8.519000000E-003  3.252271539E+001  4.863754811E+001 
 8.520000000E-003  3.235890769E+001  4.843302937E+001 
 8.521000000E-003  3.295518390E+001  4.829681920E+001 
 8.522000000E-003  3.355170005E+001  4.824677453E+001 
 8.523000000E-003  3.414822444E+001  4.825661149E+001 
 8.524000000E-003  3.474458888E+001  4.834155144E+001 
 8.525000000E-003  3.534055125E+001  4.849486152E+001 
 8.526000000E-003  3.593589120E+001  4.871037976E+001 
 8.527000000E-003  3.653040830E+001  4.898246689E+001 
 8.528000000E-003  3.712392034E+001  4.930596212E+001 
 8.529000000E-003  3.763198371E+001  4.968536445E+001 
 8.530000000E-003  3.746342411E+001  5.002474901E+001 
 8.531000000E-003  3.729408168E+001  5.032556795E+001 
 8.532000000E-003  3.712380577E+001  5.057793052E+001 
 8.533000000E-003  3.695275281E+001  5.078604873E+001 
 8.534000000E-003  3.678106561E+001  5.095377805E+001 
 8.535000000E-003  3.660887453E+001  5.108464753E+001 
 8.536000000E-003  3.643629851E+001  5.118188744E+001 
 8.537000000E-003  3.626344609E+001  5.124845446E+001 
 8.538000000E-003  3.609041619E+001  5.128705485E+001 
 8.539000000E-003  3.591729904E+001  5.130016559E+001 
 8.540000000E-003  3.574417684E+001  5.129005375E+001 
 8.541000000E-003  3.557112445E+001  5.125879426E+001 
 8.542000000E-003  3.539821006E+001  5.120828615E+001 
 8.543000000E-003  3.522549568E+001  5.114026737E+001 
 8.544000000E-003  3.505303774E+001  5.105632847E+001 
 8.545000000E-003  3.488088751E+001  5.095792499E+001 
 8.546000000E-003  3.470909155E+001  5.084638895E+001 
 8.547000000E-003  3.453769214E+001  5.072293922E+001 
 8.548000000E-003  3.436672760E+001  5.058869113E+001 
 8.549000000E-003  3.419623266E+001  5.044466519E+001 
 8.550000000E-003  3.402623873E+001  5.029179514E+001 
 8.551000000E-003  3.385677423E+001  5.013093525E+001 
 8.552000000E-003  3.368786479E+001  4.996286708E+001 
 8.553000000E-003  3.351953356E+001  4.978830559E+001 
 8.554000000E-003  3.335180132E+001  4.960790477E+001 
 8.555000000E-003  3.318468679E+001  4.942226282E+001 
 8.556000000E-003  3.301820673E+001  4.923192688E+001 
 8.557000000E-003  3.285237613E+001  4.903739728E+001 
 8.558000000E-003  3.268720838E+001  4.883913157E+001 
 8.559000000E-003  3.252271539E+001  4.863754811E+001 
 8.560000000E-003  3.235890769E+001  4.843302937E+001 
 8.561000000E-003  3.295518390E+001  4.829681920E+001 
 8.562000000E-003  3.355170005E+001  4.824677453E+001 
 8.563000000E-003  3.414822444E+001  4.825661149E+001 
 8.564000000E-003  3.474458888E+001  4.834155144E+001 
 8.565000000E-003  3.534055125E+001  4.849486152E+001 
 8.566000000E-003  3.593589120E+001  4.871037976E+001 
 8.567000000E-003  3.653040830E+001  4.898246689E+001 
 8.568000000E-003  3.712392034E+001  4.930596212E+001 
 8.569000000E-003  3.763198371E+001  4.968536445E+001 
 8.570000000E-003  3.746342411E+001  5.002474901E+001 
 8.571000000E-003  3.729408168E+001  5.032556795E+001 
 8.572000000E-003  3.712380577E+001  5.057793052E+001 
 8.573000000E-003  3.695275281E+001  5.078604873E+001 
 8.574000000E-003  3.678106561E+001  5.095377805E+001 
 8.575000000E-003  3.660887453E+001  5.108464753E+001 
 8.576000000E-003  3.643629851E+001  5.118188744E+001 
 8.577000000E-003  3.626344609E+001  5.124845447E+001 
 8.578000000E-003  3.609041619E+001  5.128705485E+001 
 8.579000000E-003  3.591729904E+001  5.130016559E+001 
 8.580000000E-003  3.574417684E+001  5.129005375E+001 
 8.581000000E-003  3.557112445E+001  5.125879426E+001 
 8.582000000E-003  3.539821006E+001  5.120828615E+001 
 8.583000000E-003  3.522549568E+001  5.114026737E+001 
 8.584000000E-003  3.505303774E+001  5.105632847E+001 
 8.585000000E-003  3.488088751E+001  5.095792499E+001 
 8.586000000E-003  3.470909155E+001  5.084638895E+001 
 8.587000000E-003  3.453769214E+001  5.072293922E+001 
 8.588000000E-003  3.436672760E+001  5.058869113E+001 
 8.589000000E-003  3.419623266E+001  5.044466519E+001 
 8.590000000E-003  3.402623873E+001  5.029179514E+001 
 8.591000000E-003  3.385677423E+001  5.013093525E+001 
 8.592000000E-003  3.368786479E+001  4.996286708E+001 
 8.593000000E-003  3.351953356E+001  4.978830559E+001 
 8.594000000E-003  3.335180132E+001  4.960790477E+001 
 8.595000000E-003  3.318468679E+001  4.942226282E+001 
 8.596000000E-003  3.301820673E+001  4.923192688E+001 
 8.597000000E-003  3.285237613E+001  4.903739728E+001 
 8.598000000E-003  3.268720838E+001  4.883913157E+001 
 8.599000000E-003  3.252271539E+001  4.863754811E+001 
 8.600000000E-003  3.235890769E+001  4.843302937E+001 
 8.601000000E-003  3.295518391E+001  4.829681920E+001 
 8.602000000E-003  3.355170005E+001  4.824677453E+001 
 8.603000000E-003  3.414822444E+001  4.825661149E+001 
 8.604000000E-003  3.474458888E+001  4.834155144E+001 
 8.605000000E-003  3.534055125E+001  4.849486152E+001 
 8.606000000E-003  3.593589120E+001  4.871037976E+001 
 8.607000000E-003  3.653040830E+001  4.898246689E+001 
 8.608000000E-003  3.712392034E+001  4.930596212E+001 
 8.609000000E-003  3.763198371E+001  4.968536445E+001 
 8.610000000E-003  3.746342411E+001  5.002474901E+001 
 8.611000000E-003  3.729408168E+001  5.032556795E+001 
 8.612000000E-003  3.712380577E+001  5.057793052E+001 
 8.613000000E-003  3.695275281E+001  5.078604873E+001 
 8.614000000E-003  3.678106561E+001  5.095377805E+001 
 8.615000000E-003  3.660887453E+001  5.108464753E+001 
 8.616000000E-003  3.643629851E+001  5.118188744E+001 
 8.617000000E-003  3.626344609E+001  5.124845447E+001 
 8.618000000E-003  3.609041619E+001  5.128705485E+001 
 8.619000000E-003  3.591729904E+001  5.130016559E+001 
 8.620000000E-003  3.574417684E+001  5.129005375E+001 
 8.621000000E-003  3.557112445E+001  5.125879427E+001 
 8.622000000E-003  3.539821006E+001  5.120828615E+001 
 8.623000000E-003  3.522549568E+001  5.114026737E+001 
 8.624000000E-003  3.505303774E+001  5.105632847E+001 
 8.625000000E-003  3.488088751E+001  5.095792499E+001 
 8.626000000E-003  3.470909155E+001  5.084638895E+001 
 8.627000000E-003  3.453769214E+001  5.072293922E+001 
 8.628000000E-003  3.436672760E+001  5.058869113E+001 
 8.629000000E-003  3.419623266E+001  5.044466519E+001 
 8.630000000E-003  3.402623873E+001  5.029179514E+001 
 8.631000000E-003  3.385677423E+001  5.013093525E+001 
 8.632000000E-003  3.368786479E+001  4.996286708E+001 
 8.633000000E-003  3.351953356E+001  4.978830559E+001 
 8.634000000E-003  3.335180132E+001  4.960790477E+001 
 8.635000000E-003  3.318468679E+001  4.942226283E+001 
 8.636000000E-003  3.301820673E+001  4.923192688E+001 
 8.637000000E-003  3.285237613E+001  4.903739728E+001 
 8.638000000E-003  3.268720838E+001  4.883913157E+001 
 8.639000000E-003  3.252271539E+001  4.863754811E+001 
 8.640000000E-003  3.235890769E+001  4.843302937E+001 
 8.641000000E-003  3.295518391E+001  4.829681920E+001 
 8.642000000E-003  3.355170005E+001  4.824677453E+001 
 8.643000000E-003  3.414822444E+001  4.825661149E+001 
 8.644000000E-003  3.474458888E+001  4.834155145E+001 
 8.645000000E-003  3.534055125E+001  4.849486152E+001 
 8.646000000E-003  3.593589120E+001  4.871037976E+001 
 8.647000000E-003  3.653040830E+001  4.898246689E+001 
 8.648000000E-003  3.712392034E+001  4.930596212E+001 
 8.649000000E-003  3.763198371E+001  4.968536445E+001 
 8.650000000E-003  3.746342411E+001  5.002474901E+001 
 8.651000000E-003  3.729408168E+001  5.032556795E+001 
 8.652000000E-003  3.712380577E+001  5.057793052E+001 
 8.653000000E-003  3.695275281E+001  5.078604873E+001 
 8.654000000E-003  3.678106561E+001  5.095377805E+001 
 8.655000000E-003  3.660887453E+001  5.108464753E+001 
 8.656000000E-003  3.643629851E+001  5.118188744E+001 
 8.657000000E-003  3.626344609E+001  5.124845447E+001 
 8.658000000E-003  3.609041619E+001  5.128705485E+001 
 8.659000000E-003  3.591729904E+001  5.130016559E+001 
 8.660000000E-003  3.574417684E+001  5.129005375E+001 
 8.661000000E-003  3.557112445E+001  5.125879427E+001 
 8.662000000E-003  3.539821006E+001  5.120828615E+001 
 8.663000000E-003  3.522549568E+001  5.114026737E+001 
 8.664000000E-003  3.505303774E+001  5.105632847E+001 
 8.665000000E-003  3.488088751E+001  5.095792499E+001 
 8.666000000E-003  3.470909155E+001  5.084638895E+001 
 8.667000000E-003  3.453769214E+001  5.072293922E+001 
 8.668000000E-003  3.436672760E+001  5.058869113E+001 
 8.669000000E-003  3.419623266E+001  5.044466519E+001 
 8.670000000E-003  3.402623873E+001  5.029179514E+001 
 8.671000000E-003  3.385677423E+001  5.013093525E+001 
 8.672000000E-003  3.368786479E+001  4.996286708E+001 
 8.673000000E-003  3.351953356E+001  4.978830559E+001 
 8.674000000E-003  3.335180132E+001  4.960790477E+001 
 8.675000000E-003  3.318468679E+001  4.942226283E+001 
 8.676000000E-003  3.301820673E+001  4.923192688E+001 
 8.677000000E-003  3.285237613E+001  4.903739728E+001 
 8.678000000E-003  3.268720839E+001  4.883913157E+001 
 8.679000000E-003  3.252271539E+001  4.863754811E+001 
 8.680000000E-003  3.235890769E+001  4.843302937E+001 
 8.681000000E-003  3.295518391E+001  4.829681920E+001 
 8.682000000E-003  3.355170005E+001  4.824677453E+001 
 8.683000000E-003  3.414822444E+001  4.825661149E+001 
 8.684000000E-003  3.474458888E+001  4.834155145E+001 
 8.685000000E-003  3.534055125E+001  4.849486152E+001 
 8.686000000E-003  3.593589120E+001  4.871037976E+001 
 8.687000000E-003  3.653040830E+001  4.898246689E+001 
 8.688000000E-003  3.712392034E+001  4.930596212E+001 
 8.689000000E-003  3.763198371E+001  4.968536446E+001 
 8.690000000E-003  3.746342411E+001  5.002474901E+001 
 8.691000000E-003  3.729408168E+001  5.032556795E+001 
 8.692000000E-003  3.712380577E+001  5.057793052E+001 
 8.693000000E-003  3.695275281E+001  5.078604873E+001 
 8.694000000E-003  3.678106561E+001  5.095377805E+001 
 8.695000000E-003  3.660887453E+001  5.108464753E+001 
 8.696000000E-003  3.643629852E+001  5.118188744E+001 
 8.697000000E-003  3.626344609E+001  5.124845447E+001 
 8.698000000E-003  3.609041619E+001  5.128705485E+001 
 8.699000000E-003  3.591729904E+001  5.130016559E+001 
 8.700000000E-003  3.574417684E+001  5.129005375E+001 
 8.701000000E-003  3.557112445E+001  5.125879427E+001 
 8.702000000E-003  3.539821006E+001  5.120828615E+001 
 8.703000000E-003  3.522549568E+001  5.114026737E+001 
 8.704000000E-003  3.505303774E+001  5.105632847E+001 
 8.705000000E-003  3.488088751E+001  5.095792499E+001 
 8.706000000E-003  3.470909155E+001  5.084638895E+001 
 8.707000000E-003  3.453769214E+001  5.072293922E+001 
 8.708000000E-003  3.436672760E+001  5.058869113E+001 
 8.709000000E-003  3.419623266E+001  5.044466519E+001 
 8.710000000E-003  3.402623873E+001  5.029179514E+001 
 8.711000000E-003  3.385677423E+001  5.013093525E+001 
 8.712000000E-003  3.368786480E+001  4.996286708E+001 
 8.713000000E-003  3.351953356E+001  4.978830559E+001 
 8.714000000E-003  3.335180132E+001  4.960790477E+001 
 8.715000000E-003  3.318468679E+001  4.942226283E+001 
 8.716000000E-003  3.301820673E+001  4.923192688E+001 
 8.717000000E-003  3.285237613E+001  4.903739728E+001 
 8.718000000E-003  3.268720839E+001  4.883913157E+001 
 8.719000000E-003  3.252271539E+001  4.863754811E+001 
 8.720000000E-003  3.235890769E+001  4.843302937E+001 
 8.721000000E-003  3.295518391E+001  4.829681920E+001 
 8.722000000E-003  3.355170005E+001  4.824677453E+001 
 8.723000000E-003  3.414822444E+001  4.825661149E+001 
 8.724000000E-003  3.474458888E+001  4.834155145E+001 
 8.725000000E-003  3.534055125E+001  4.849486152E+001 
 8.726000000E-003  3.593589120E+001  4.871037976E+001 
 8.727000000E-003  3.653040830E+001  4.898246689E+001 
 8.728000000E-003  3.712392034E+001  4.930596212E+001 
 8.729000000E-003  3.763198371E+001  4.968536446E+001 
 8.730000000E-003  3.746342411E+001  5.002474901E+001 
 8.731000000E-003  3.729408168E+001  5.032556795E+001 
 8.732000000E-003  3.712380577E+001  5.057793052E+001 
 8.733000000E-003  3.695275281E+001  5.078604873E+001 
 8.734000000E-003  3.678106561E+001  5.095377805E+001 
 8.735000000E-003  3.660887453E+001  5.108464753E+001 
 8.736000000E-003  3.643629852E+001  5.118188744E+001 
 8.737000000E-003  3.626344609E+001  5.124845447E+001 
 8.738000000E-003  3.609041619E+001  5.128705485E+001 
 8.739000000E-003  3.591729904E+001  5.130016559E+001 
 8.740000000E-003  3.574417684E+001  5.129005375E+001 
 8.741000000E-003  3.557112445E+001  5.125879427E+001 
 8.742000000E-003  3.539821006E+001  5.120828615E+001 
 8.743000000E-003  3.522549568E+001  5.114026737E+001 
 8.744000000E-003  3.505303774E+001  5.105632847E+001 
 8.745000000E-003  3.488088751E+001  5.095792499E+001 
 8.746000000E-003  3.470909155E+001  5.084638895E+001 
 8.747000000E-003  3.453769214E+001  5.072293922E+001 
 8.748000000E-003  3.436672760E+001  5.058869113E+001 
 8.749000000E-003  3.419623266E+001  5.044466519E+001 
 8.750000000E-003  3.402623873E+001  5.029179514E+001 
 8.751000000E-003  3.385677423E+001  5.013093525E+001 
 8.752000000E-003  3.368786480E+001  4.996286708E+001 
 8.753000000E-003  3.351953356E+001  4.978830559E+001 
 8.754000000E-003  3.335180132E+001  4.960790477E+001 
 8.755000000E-003  3.318468679E+001  4.942226283E+001 
 8.756000000E-003  3.301820673E+001  4.923192688E+001 
 8.757000000E-003  3.285237613E+001  4.903739728E+001 
 8.758000000E-003  3.268720839E+001  4.883913157E+001 
 8.759000000E-003  3.252271539E+001  4.863754811E+001 
 8.760000000E-003  3.235890769E+001  4.843302937E+001 
 8.761000000E-003  3.295518391E+001  4.829681920E+001 
 8.762000000E-003  3.355170005E+001  4.824677453E+001 
 8.763000000E-003  3.414822444E+001  4.825661149E+001 
 8.764000000E-003  3.474458888E+001  4.834155145E+001 
 8.765000000E-003  3.534055125E+001  4.849486152E+001 
 8.766000000E-003  3.593589120E+001  4.871037976E+001 
 8.767000000E-003  3.653040830E+001  4.898246689E+001 
 8.768000000E-003  3.712392034E+001  4.930596212E+001 
 8.769000000E-003  3.763198371E+001  4.968536446E+001 
 8.770000000E-003  3.746342411E+001  5.002474901E+001 
 8.771000000E-003  3.729408168E+001  5.032556795E+001 
 8.772000000E-003  3.712380577E+001  5.057793052E+001 
 8.773000000E-003  3.695275281E+001  5.078604873E+001 
 8.774000000E-003  3.678106561E+001  5.095377805E+001 
 8.775000000E-003  3.660887453E+001  5.108464753E+001 
 8.776000000E-003  3.643629852E+001  5.118188744E+001 
 8.777000000E-003  3.626344609E+001  5.124845447E+001 
 8.778000000E-003  3.609041619E+001  5.128705485E+001 
 8.779000000E-003  3.591729904E+001  5.130016559E+001 
 8.780000000E-003  3.574417684E+001  5.129005375E+001 
 8.781000000E-003  3.557112445E+001  5.125879427E+001 
 8.782000000E-003  3.539821006E+001  5.120828615E+001 
 8.783000000E-003  3.522549568E+001  5.114026737E+001 
 8.784000000E-003  3.505303774E+001  5.105632847E+001 
 8.785000000E-003  3.488088751E+001  5.095792499E+001 
 8.786000000E-003  3.470909155E+001  5.084638895E+001 
 8.787000000E-003  3.453769214E+001  5.072293922E+001 
 8.788000000E-003  3.436672760E+001  5.058869113E+001 
 8.789000000E-003  3.419623266E+001  5.044466519E+001 
 8.790000000E-003  3.402623873E+001  5.029179514E+001 
 8.791000000E-003  3.385677423E+001  5.013093525E+001 
 8.792000000E-003  3.368786480E+001  4.996286708E+001 
 8.793000000E-003  3.351953356E+001  4.978830559E+001 
 8.794000000E-003  3.335180132E+001  4.960790477E+001 
 8.795000000E-003  3.318468679E+001  4.942226283E+001 
 8.796000000E-003  3.301820673E+001  4.923192688E+001 
 8.797000000E-003  3.285237613E+001  4.903739728E+001 
 8.798000000E-003  3.268720839E+001  4.883913157E+001 
 8.799000000E-003  3.252271539E+001  4.863754811E+001 
 8.800000000E-003  3.235890769E+001  4.843302937E+001 
 8.801000000E-003  3.295518391E+001  4.829681920E+001 
 8.802000000E-003  3.355170005E+001  4.824677453E+001 
 8.803000000E-003  3.414822444E+001  4.825661149E+001 
 8.804000000E-003  3.474458888E+001  4.834155145E+001 
 8.805000000E-003  3.534055125E+001  4.849486152E+001 
 8.806000000E-003  3.593589120E+001  4.871037976E+001 
 8.807000000E-003  3.653040830E+001  4.898246689E+001 
 8.808000000E-003  3.712392034E+001  4.930596212E+001 
 8.809000000E-003  3.763198371E+001  4.968536446E+001 
 8.810000000E-003  3.746342411E+001  5.002474901E+001 
 8.811000000E-003  3.729408168E+001  5.032556795E+001 
 8.812000000E-003  3.712380578E+001  5.057793052E+001 
 8.813000000E-003  3.695275281E+001  5.078604873E+001 
 8.814000000E-003  3.678106561E+001  5.095377805E+001 
 8.815000000E-003  3.660887453E+001  5.108464754E+001 
 8.816000000E-003  3.643629852E+001  5.118188744E+001 
 8.817000000E-003  3.626344609E+001  5.124845447E+001 
 8.818000000E-003  3.609041619E+001  5.128705485E+001 
 8.819000000E-003  3.591729904E+001  5.130016559E+001 
 8.820000000E-003  3.574417684E+001  5.129005375E+001 
 8.821000000E-003  3.557112445E+001  5.125879427E+001 
 8.822000000E-003  3.539821006E+001  5.120828615E+001 
 8.823000000E-003  3.522549568E+001  5.114026737E+001 
 8.824000000E-003  3.505303774E+001  5.105632847E+001 
 8.825000000E-003  3.488088751E+001  5.095792499E+001 
 8.826000000E-003  3.470909155E+001  5.084638895E+001 
 8.827000000E-003  3.453769214E+001  5.072293922E+001 
 8.828000000E-003  3.436672760E+001  5.058869113E+001 
 8.829000000E-003  3.419623266E+001  5.044466519E+001 
 8.830000000E-003  3.402623873E+001  5.029179514E+001 
 8.831000000E-003  3.385677423E+001  5.013093525E+001 
 8.832000000E-003  3.368786480E+001  4.996286708E+001 
 8.833000000E-003  3.351953356E+001  4.978830559E+001 
 8.834000000E-003  3.335180132E+001  4.960790477E+001 
 8.835000000E-003  3.318468679E+001  4.942226283E+001 
 8.836000000E-003  3.301820673E+001  4.923192688E+001 
 8.837000000E-003  3.285237613E+001  4.903739728E+001 
 8.838000000E-003  3.268720839E+001  4.883913157E+001 
 8.839000000E-003  3.252271539E+001  4.863754811E+001 
 8.840000000E-003  3.235890769E+001  4.843302937E+001 
 8.841000000E-003  3.295518391E+001  4.829681920E+001 
 8.842000000E-003  3.355170005E+001  4.824677453E+001 
 8.843000000E-003  3.414822444E+001  4.825661149E+001 
 8.844000000E-003  3.474458888E+001  4.834155145E+001 
 8.845000000E-003  3.534055125E+001  4.849486152E+001 
 8.846000000E-003  3.593589120E+001  4.871037976E+001 
 8.847000000E-003  3.653040830E+001  4.898246689E+001 
 8.848000000E-003  3.712392034E+001  4.930596212E+001 
 8.849000000E-003  3.763198371E+001  4.968536446E+001 
 8.850000000E-003  3.746342411E+001  5.002474901E+001 
 8.851000000E-003  3.729408168E+001  5.032556795E+001 
 8.852000000E-003  3.712380578E+001  5.057793052E+001 
 8.853000000E-003  3.695275281E+001  5.078604873E+001 
 8.854000000E-003  3.678106561E+001  5.095377805E+001 
 8.855000000E-003  3.660887453E+001  5.108464754E+001 
 8.856000000E-003  3.643629852E+001  5.118188744E+001 
 8.857000000E-003  3.626344609E+001  5.124845447E+001 
 8.858000000E-003  3.609041619E+001  5.128705485E+001 
 8.859000000E-003  3.591729904E+001  5.130016559E+001 
 8.860000000E-003  3.574417684E+001  5.129005375E+001 
 8.861000000E-003  3.557112445E+001  5.125879427E+001 
 8.862000000E-003  3.539821006E+001  5.120828615E+001 
 8.863000000E-003  3.522549568E+001  5.114026738E+001 
 8.864000000E-003  3.505303774E+001  5.105632847E+001 
 8.865000000E-003  3.488088751E+001  5.095792500E+001 
 8.866000000E-003  3.470909155E+001  5.084638895E+001 
 8.867000000E-003  3.453769214E+001  5.072293922E+001 
 8.868000000E-003  3.436672760E+001  5.058869113E+001 
 8.869000000E-003  3.419623266E+001  5.044466519E+001 
 8.870000000E-003  3.402623873E+001  5.029179514E+001 
 8.871000000E-003  3.385677423E+001  5.013093525E+001 
 8.872000000E-003  3.368786480E+001  4.996286708E+001 
 8.873000000E-003  3.351953356E+001  4.978830559E+001 
 8.874000000E-003  3.335180132E+001  4.960790477E+001 
 8.875000000E-003  3.318468679E+001  4.942226283E+001 
 8.876000000E-003  3.301820673E+001  4.923192688E+001 
 8.877000000E-003  3.285237613E+001  4.903739728E+001 
 8.878000000E-003  3.268720839E+001  4.883913157E+001 
 8.879000000E-003  3.252271539E+001  4.863754811E+001 
 8.880000000E-003  3.235890769E+001  4.843302937E+001 
 8.881000000E-003  3.295518391E+001  4.829681920E+001 
 8.882000000E-003  3.355170005E+001  4.824677453E+001 
 8.883000000E-003  3.414822444E+001  4.825661149E+001 
 8.884000000E-003  3.474458888E+001  4.834155145E+001 
 8.885000000E-003  3.534055125E+001  4.849486152E+001 
 8.886000000E-003  3.593589120E+001  4.871037976E+001 
 8.887000000E-003  3.653040830E+001  4.898246689E+001 
 8.888000000E-003  3.712392034E+001  4.930596212E+001 
 8.889000000E-003  3.763198371E+001  4.968536446E+001 
 8.890000000E-003  3.746342411E+001  5.002474901E+001 
 8.891000000E-003  3.729408168E+001  5.032556795E+001 
 8.892000000E-003  3.712380578E+001  5.057793052E+001 
 8.893000000E-003  3.695275281E+001  5.078604873E+001 
 8.894000000E-003  3.678106561E+001  5.095377805E+001 
 8.895000000E-003  3.660887453E+001  5.108464754E+001 
 8.896000000E-003  3.643629852E+001  5.118188744E+001 
 8.897000000E-003  3.626344609E+001  5.124845447E+001 
 8.898000000E-003  3.609041619E+001  5.128705485E+001 
 8.899000000E-003  3.591729904E+001  5.130016559E+001 
 8.900000000E-003  3.574417684E+001  5.129005375E+001 
 8.901000000E-003  3.557112445E+001  5.125879427E+001 
 8.902000000E-003  3.539821006E+001  5.120828615E+001 
 8.903000000E-003  3.522549568E+001  5.114026738E+001 
 8.904000000E-003  3.505303774E+001  5.105632847E+001 
 8.905000000E-003  3.488088751E+001  5.095792500E+001 
 8.906000000E-003  3.470909155E+001  5.084638895E+001 
 8.907000000E-003  3.453769214E+001  5.072293922E+001 
 8.908000000E-003  3.436672760E+001  5.058869113E+001 
 8.909000000E-003  3.419623266E+001  5.044466519E+001 
 8.910000000E-003  3.402623873E+001  5.029179514E+001 
 8.911000000E-003  3.385677423E+001  5.013093525E+001 
 8.912000000E-003  3.368786480E+001  4.996286708E+001 
 8.913000000E-003  3.351953356E+001  4.978830559E+001 
 8.914000000E-003  3.335180132E+001  4.960790477E+001 
 8.915000000E-003  3.318468679E+001  4.942226283E+001 
 8.916000000E-003  3.301820673E+001  4.923192688E+001 
 8.917000000E-003  3.285237613E+001  4.903739728E+001 
 8.918000000E-003  3.268720839E+001  4.883913157E+001 
 8.919000000E-003  3.252271539E+001  4.863754811E+001 
 8.920000000E-003  3.235890769E+001  4.843302937E+001 
 8.921000000E-003  3.295518391E+001  4.829681920E+001 
 8.922000000E-003  3.355170005E+001  4.824677453E+001 
 8.923000000E-003  3.414822444E+001  4.825661149E+001 
 8.924000000E-003  3.474458888E+001  4.834155145E+001 
 8.925000000E-003  3.534055125E+001  4.849486152E+001 
 8.926000000E-003  3.593589120E+001  4.871037976E+001 
 8.927000000E-003  3.653040830E+001  4.898246689E+001 
 8.928000000E-003  3.712392034E+001  4.930596212E+001 
 8.929000000E-003  3.763198371E+001  4.968536446E+001 
 8.930000000E-003  3.746342411E+001  5.002474901E+001 
 8.931000000E-003  3.729408169E+001  5.032556795E+001 
 8.932000000E-003  3.712380578E+001  5.057793052E+001 
 8.933000000E-003  3.695275281E+001  5.078604873E+001 
 8.934000000E-003  3.678106561E+001  5.095377805E+001 
 8.935000000E-003  3.660887453E+001  5.108464754E+001 
 8.936000000E-003  3.643629852E+001  5.118188744E+001 
 8.937000000E-003  3.626344609E+001  5.124845447E+001 
 8.938000000E-003  3.609041619E+001  5.128705486E+001 
 8.939000000E-003  3.591729904E+001  5.130016559E+001 
 8.940000000E-003  3.574417684E+001  5.129005375E+001 
 8.941000000E-003  3.557112445E+001  5.125879427E+001 
 8.942000000E-003  3.539821006E+001  5.120828615E+001 
 8.943000000E-003  3.522549568E+001  5.114026738E+001 
 8.944000000E-003  3.505303774E+001  5.105632847E+001 
 8.945000000E-003  3.488088751E+001  5.095792500E+001 
 8.946000000E-003  3.470909155E+001  5.084638895E+001 
 8.947000000E-003  3.453769214E+001  5.072293922E+001 
 8.948000000E-003  3.436672760E+001  5.058869113E+001 
 8.949000000E-003  3.419623266E+001  5.044466519E+001 
 8.950000000E-003  3.402623873E+001  5.029179514E+001 
 8.951000000E-003  3.385677423E+001  5.013093525E+001 
 8.952000000E-003  3.368786480E+001  4.996286708E+001 
 8.953000000E-003  3.351953356E+001  4.978830559E+001 
 8.954000000E-003  3.335180132E+001  4.960790477E+001 
 8.955000000E-003  3.318468679E+001  4.942226283E+001 
 8.956000000E-003  3.301820673E+001  4.923192688E+001 
 8.957000000E-003  3.285237613E+001  4.903739728E+001 
 8.958000000E-003  3.268720839E+001  4.883913157E+001 
 8.959000000E-003  3.252271539E+001  4.863754811E+001 
 8.960000000E-003  3.235890769E+001  4.843302937E+001 
 8.961000000E-003  3.295518391E+001  4.829681920E+001 
 8.962000000E-003  3.355170005E+001  4.824677453E+001 
 8.963000000E-003  3.414822444E+001  4.825661149E+001 
